PRS_1	PRS_2	PRS_3	PRS_4	PRS_5	PRS_6	PRS_7	PRS_8	PRS_9	PRS_10
0.00211553537599632	0.00110625394198022	0.00203259146548496	0.000871603802122183	0.00088564285490561	0.00244263998652991	0.000461039860216496	0.00198385237028016	0.0014301119225728	0.000680061462174651
0.000802550517887456	0.000618322416415712	0.00328045465236733	0.00156665199388059	0.000330576293444075	0.00200647300908976	0.00133576980622888	0.00176563326426237	0.00239404956930196	0.000821740608847995
0.00114696824535397	0.000735859236583284	0.000739295265145568	0.00100212809316544	0.00168130875679771	0.000252256420962068	0.00225823989828127	0.00128462716691281	0.00265748074262636	0.00130630671338992
0.000298713188269914	0.000690662025479082	0.000833178744989862	0.000382497024968249	0.0021821756151591	0.00286864167906327	0.000718344477795059	0.00103927559734984	0.000734395697642726	0.000640784269160538
0.00202687626882004	0.00197289440970899	0.000862580511762495	0.00193872930741857	0.00199224381521312	0.00153330875591275	0.00210857549129085	0.00346688224962176	0.000955910717561254	0.000811774555073687
0.000788359326629302	0.000570873815965383	0.000639586625481557	0.0020616327712264	0.00095900640075044	0.00147524384085293	0.000506612088788317	0.00123580153973297	0.00118554498493468	0.000607207170107271
0.00184348640836761	0.00367162436081476	0.000789745432928349	0.00155865297810882	0.00113069991994944	0.00100991604593954	0.00176841823747948	0.000462227579964102	0.00375486629519814	0.00190418836071464
0.00209530143862234	0.0022590217615225	0.00268478477017641	0.00160594747575462	0.00142684792861823	0.0010067343671711	0.00196871119949339	0.000667682110444767	0.00330266544684197	0.000542682117855817
0.00150542140888029	0.00180648060242584	0.00293483456553768	0.000941271939515133	0.000884698966422305	0.00198330492787516	0.000568311141596653	0.00101551839873903	0.00217988261286352	0.00486250309665224
0.000432085773751687	0.00190494965078889	0.00175370980141482	0.000722667730136227	0.00180520160238504	0.000227709879819218	0.00198509666073321	0.000860403812016757	0.00466109548678674	0.00147449951653947
0.000738324249891599	0.00245856823349252	0.00065342806386459	0.0017575207041166	0.00120053605415328	0.000732941773506731	0.00100088159950184	0.00229191720337587	0.0010935476838817	0.00026215537665844
0.000176125862800801	0.00240966716121272	0.00103233793275352	0.00104471800281785	0.000923806409725557	0.000808110927904044	0.000935235713382741	0.00140582520106931	0.00142046108892118	0.00305312724670812
0.00128315777882843	0.00486274958861737	0.00255071217745659	0.00081807938409363	0.00123463940969242	0.000752929015146201	0.00265703657790375	0.00277078795244871	0.00120812027499406	0.000644334286731278
0.00202088293732459	0.00253787680849802	0.000514158564160714	0.00236484722318418	0.00202874061206987	0.000860884159761362	0.000907486585879379	0.00169705840694861	0.00181929058140418	0.00568385881066929
0.000270384529220615	0.000935043108874297	0.00109924115797183	0.00144116667554927	0.000314578761671245	0.00190881681664679	0.00309546070465172	0.00051735182082679	0.00224698977139045	0.00121542586387576
0.000524778169244662	0.00232519909668008	0.000864737913064302	0.00122974634455055	0.000937527945721537	0.00255101618183278	0.0022694496191073	0.00194190066672192	0.000610693126796049	0.00193977302938037
0.00175336095543593	0.00105675672107362	0.000657840466082479	0.000961004640993388	0.00269165116514976	0.00322748281383021	0.00303132422491702	0.00105545279748394	0.00164322369960491	0.00236285588557701
0.000470189261476332	0.000369843285125407	0.00120794088122392	0.000113270130206846	0.000799829987698953	0.00519536889974285	0.00295152253617341	0.00333270822562673	0.000437230879573095	0.000686765501463352
0.00264471498964173	0.000305630896623214	0.00103481127873667	0.000562461443270052	0.00474697180964837	0.000894597836021148	0.00238705435963202	0.00110040689724316	0.000724391933023225	0.000868187190488547
0.00541261534188244	0.000611371280882522	0.00124474717255636	0.00266368843800799	0.00105137179851841	0.00112992387612495	0.0013097962001368	0.0015047706330642	0.000162111991896814	0.00196129343156458
0.000511937684650512	0.000278285489367231	0.000666490478376566	0.00307612868483369	0.000460140069977265	0.0033009586378749	0.0019566651922783	0.000540971832795022	0.000919172402816152	0.00239281482723146
0.000691772806180905	0.00132143232862413	0.00111209447504632	0.0017282104014329	0.000697353347289865	0.000474377184506322	0.00104620525724534	0.00374774469761225	0.000254965107681364	0.00430256911890577
0.00158073001894126	0.00123268474577195	0.000897002610295635	0.000693465492422582	0.000353810064294557	0.000742277007014139	0.00158817729928212	0.000141113950494994	0.00239637998050507	0.000708188461815438
0.000467706413899071	0.000953912157348579	0.00117388149857435	0.000961908416025597	0.00145540969422446	0.000502593271455913	0.00095398692672441	0.00132592573338275	0.00150188537200018	0.000432299921867776
0.0011833681257152	0.00251795775481668	0.00159088735350753	0.00116328982745876	0.000437775087763873	0.00227554166764906	0.00115736898597976	0.00254793315836477	0.000807298191568301	0.000829981896818209
