PRS_1	PRS_2	PRS_3	PRS_4	PRS_5	PRS_6	PRS_7	PRS_8	PRS_9	PRS_10
0.00896926938364851	0.00914939238747431	0.00716452060523259	0.00659407970240694	0.00704245896680547	0.00276304281436613	0.00824879147326642	0.00794917461483488	0.00364586323395476	0.00273197295904919
0.00647926411538365	0.00757506167584185	0.00388611097367037	0.00535475256444542	0.00236871459020976	0.00823475954326184	0.00595420940320087	0.00715559101317699	0.00675044111452134	0.0082719642430049
0.00145379688824663	0.00386837944433106	0.00577187455503789	0.00854531797699485	0.0112505903138253	0.00594036397137939	0.0112425222624739	0.00681746555399572	0.00656552245917193	0.00576714158314328
0.00321364117044774	0.00625071824061939	0.00292185571722871	0.00121155697532307	0.00736707367955607	0.00313610768609101	0.0041937446365483	0.0053148784029568	0.00875991723401323	0.00812343003630085
0.0058321636372293	0.0055016910373877	0.00517582978594321	0.00706765777941035	0.00558708624698182	0.0042437987272978	0.00797112070440888	0.00574580071558818	0.00386223046145705	0.00711762560821164
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.00248455222896471	0.00892372006239069	0.00222081947252496	0.00262932593739304	0.00391421720626256	0.00341068431968637	0.00343815124451797	0.00510585608687277	0.0122118306957137	0.00535506535804587
0.0104049033270473	0.00195960367053558	0.00195823318912197	0.00597534503883596	0.00458044514959839	0.00562198783831318	0.00266301548200722	0.00574634763502802	0.00429449223878583	0.00789204043090234
0.00147302729741911	0.00483822763510656	0.0021205079676799	0.00412625878826155	0.00412580526963895	0.00430145806287807	0.000921229803919552	0.00915998052762533	0.00471024548427511	0.00875000046539678
0.00348679444981304	0.00646623882458475	0.00812451498137064	0.00647131018785093	0.00802957944378556	0.00359826572245271	0.00182445920768192	0.00906335572050441	0.0107244089695881	0.00417251294532109
0.0101992511810054	0.00279570691424045	0.00387465869660265	0.00763750972048007	0.00778136152328252	0.00354956850349351	0.00368518165765745	0.0036057283605586	0.0104314926986828	0.00399756084155075
0.00362887601823673	0.00725840986088579	0.00869901827433076	0.00272775231851933	0.00398603154409122	0.00647495059834134	0.00514578806046327	0.00634766602181388	0.00590925059909132	0.00596455872799287
0.0054769889596641	0.00773676195671065	0.005238006477695	0.00443369505792495	0.00711303982979184	0.00789234448590117	0.00598849092676318	0.0123874700617721	0.00821461827253969	0.0033721866437862
0.00473243606010179	0.00500018301109463	0.00583927528317158	0.00192803628543839	0.00607792000530619	0.00358026280688225	0.014406886992548	0.00410877982221982	0.0067118861214565	0.0039942571868859
0.00253174750586365	0.00213331690657699	0.0119623337475308	0.0103273155764483	0.00500366315874697	0.00611769684219282	0.00288063376892604	0.00430333977070494	0.00789558736695934	0.00348114606417227
0.00255325486122577	0.00693786583514524	0.00760703291403859	0.00519950671045196	0.00859049196951773	0.00186589266614656	0.00281964900702967	0.00487058934245166	0.00296593125421707	0.00242698820072859
0.00629628999646012	0.00675134788191786	0.00911039232516359	0.00256329485988745	0.005084859164423	0.00420547072843235	0.0168612961499541	0.00491758072735195	0.0100442254561974	0.00375640845787479
0.00809189731946853	0.00424752017589005	0.00557373884849894	0.004606929523911	0.00225892163103688	0.00410618246370093	0.00467840072595247	0.0125661334938494	0.00213606411560064	0.00342876353988983
0.00811588289565749	0.00527713646514912	0.00899835801120299	0.00621593414690796	0.00463734749390014	0.0134597285500224	0.00808933755565024	0.00522847768066155	0.00281508721020892	0.00343728830280572
0.0127064256532121	0.00317678399328547	0.00409386983963242	0.00206872221747674	0.00413356210099646	0.003142496591784	0.0071049260017391	0.0120697553726896	0.00438146631546258	0.00216699441729215
0.00702978413828147	0.00361032304169554	0.00475103723549228	0.00335501906999543	0.00820943310190584	0.00467544512971109	0.00795728819005312	0.00178313787087052	0.00647430624962734	0.00348488278308083
0.00489706624622265	0.00255072237223859	0.00216765959157583	0.00473170366447683	0.00475335376765053	0.00896952530155042	0.0110798219008957	0.00392388507636425	0.00250854369061725	0.0118277818616241
0.00345238959202097	0.00431781804971192	0.00269415778234705	0.00718977181994325	0.00541389389183942	0.00408394430382771	0.00459729329445269	0.00375321804422928	0.00328674948509356	0.00378377592883949
0.00225717952022917	0.00991957042849251	0.00401036830071409	0.0051833277483849	0.00238299661648557	0.00638146650534346	0.00385494327633265	0.00909083118772586	0.00945218939737621	0.00246602936208407
0.00325357243636032	0.00491361094389545	0.00350483877014229	0.00275283717142316	0.00909870133751256	0.00704943648579848	0.00597570727828104	0.00620728498854208	0.00430924913416946	0.0067373579901741
