PRS_1	PRS_2	PRS_3	PRS_4	PRS_5	PRS_6	PRS_7	PRS_8	PRS_9	PRS_10
0.00734058323918741	0.00569465844809194	0.002938082489225	0.0114958787290728	0.0101546537412958	0.00710703926778079	0.00334634376253502	0.00715148664754161	0.0024722741684225	0.00410605973993731
0.00309121977476426	0.00494940101284258	0.00620244168794093	0.00370266637683571	0.0106606320583856	0.00435495123228114	0.00745586846084053	0.00695303135962589	0.00234200640803814	0.00394910874771845
0.00625933815410801	0.00534883983827154	0.00577403051428954	0.00309224533739543	0.00389705096521516	0.00697477848258161	0.00461540635938092	0.0069606511644184	0.00318804367397697	0.00467512685803751
0.000937171654544091	0.00216602936801268	0.00464048888492913	0.00575340702503708	0.0120432014381989	0.00161872441716474	0.00239137291654428	0.00488831830024214	0.00328623386474346	0.00448170933103155
0.0102858016930132	0.00389730035546832	0.0113985859015466	0.00647226991299208	0.00683856193574689	0.00308063177447133	0.00280184978790779	0.00684386107675438	0.00793317513638958	0.00334429283893923
0.00357787441054231	0.00431123693413251	0.00870486656789434	0.0127382982620285	0.00383084397722113	0.00326117758278744	0.00685589407641224	0.0144588027186397	0.00499945778428533	0.00967461069395037
0.00923990252529134	0.00265569661640185	0.00333953647630964	0.00543336535360623	0.00750508241208078	0.0045099186663828	0.00385648123137381	0.00409023671409375	0.00865488952515466	0.00325030979857858
0.0100478733589365	0.00953621874237852	0.00561180746787779	0.0131764444994701	0.00557634984234368	0.00312041253913746	0.00499823766063143	0.0128810039168719	0.00631630528773473	0.0036516255794182
0.00286435802304907	0.00382784000684135	0.0028728771602151	0.00591109185542407	0.00602084958624043	0.00543456349473818	0.00577277927706132	0.00782889136748866	0.00216892616251565	0.00439571712372414
0.00738060284957364	0.00910797078005732	0.00981890717077778	0.00449865495596977	0.00731811818049927	0.00285706632652109	0.0083673939986338	0.00852608970559325	0.00539311081117177	0.00330056267180444
0.00898499650160047	0.00554992557835212	0.00506054280917995	0.00509856019650977	0.00848046489793444	0.0067068149076004	0.00434848341435111	0.00152116567298726	0.00520564037080609	0.00668223832230606
0.00476713712099087	0.00371827891751862	0.00632477924780297	0.00396103868140743	0.00781585391574231	0.00467216427385556	0.00481227468489673	0.00746453687596927	0.00438795508170503	0.0105243145602731
0.00534429428713741	0.00378296934567703	0.0111151462862711	0.00282944664360518	0.00487736253863438	0.00372493873499603	0.00572595697505023	0.00320036161765527	0.0110124658393639	0.00601665356411943
0.00648910575844144	0.00467760089222124	0.00531507098139452	0.00467732732579224	0.011539255192939	0.00592393386576598	0.00278081585117732	0.00675078074614103	0.0130402084364648	0.0051121038314149
0.0046084704489635	0.00753038249786814	0.00584109717757977	0.0126477884924602	0.0060989005076631	0.00598154681040614	0.00385453300956525	0.010559711751229	0.00466631349951463	0.00468824270938747
0.00728453717437986	0.00259707929397385	0.00913827311641087	0.00206202715276261	0.00667319122442413	0.00378785637779756	0.0160648491787754	0.00332185855754565	0.000708638696418769	0.00577015811161724
0.00832810663941344	0.00345528178983483	0.00997625192220171	0.00656742561874534	0.00517641211816448	0.00183423115843401	0.00476110719541024	0.00783418528424267	0.00367088593432426	0.00510456506294208
0.00159372877986507	0.003552177068482	0.00548308665955084	0.00270327740857497	0.00172846370025808	0.00437388167664031	0.00259204721402239	0.0103006669274664	0.00427772188062944	0.00102887247442364
0.00854569131467026	0.00349818216787856	0.0125218609304998	0.00352566076381766	0.00573679436883501	0.00593808608118918	0.00637564122356382	0.004746623354956	0.0030485706129572	0.00222510213982938
0.00726639575026141	0.00471597940156821	0.009790790689954	0.0060967540561841	0.00582605472028642	0.00293558413065831	0.00216154990070257	0.0062037922253796	0.00693893726880468	0.0026094073394114
0.00739822349820881	0.00567227084792521	0.0104466408740726	0.0126556945819136	0.00446422415365114	0.00261011610846755	0.00734152541973473	0.00947532892034487	0.00176961767913174	0.00164007876097725
0.00947843100050937	0.00286911797693371	0.00716090027400337	0.010023615975383	0.0030564796713588	0.00705749839190739	0.00338244423344406	0.00528283519197927	0.00211644468812071	0.00272756671549653
0.00252602410692108	0.00626808920981033	0.00495806042727439	0.00407244473472493	0.00341586343674354	0.00367153888320554	0.00342881182806166	0.00479489368530848	0.00851855287120406	0.00713858272343804
0.00232682336351902	0.0107157848343905	0.00503171858957611	0.0038435671728915	0.00987836849922187	0.00490802509888228	0.00707787180195573	0.00510249684603318	0.00769261836127255	0.00343524183571671
0.00482601347422151	0.00243804719036788	0.00504660047492491	0.00188957696147584	0.00606318835350982	0.00788716414073777	0.00432739584879613	0.00456327727603452	0.00532648853008794	0.00530179210804609
