PRS_1	PRS_2	PRS_3	PRS_4	PRS_5	PRS_6	PRS_7	PRS_8	PRS_9	PRS_10
0.00825256116552332	0.0258733131513849	0.0197439647071626	0.0104394228906027	0.0147885477598914	0.00748935952652034	0.00636100279256595	0.014276891483394	0.0147888603001245	0.0129925600944052
0.00943890112410938	0.0243965993791473	0.0112955888730262	0.0169304409913985	0.0177681325563891	0.00400283080593817	0.0215532964326594	0.010705167149396	0.00549512033102619	0.00815410658085788
0.00923857329983664	0.0136624419480762	0.00258560497915355	0.0116186463903049	0.017188800802787	0.00914530208951182	0.00993938307965412	0.0093578466956224	0.00780656762134675	0.0176095759485402
0.0167033339781189	0.0101042879149493	0.0124125083979057	0.00837032492669868	0.00706182390970228	0.0179776858175881	0.00424321960289557	0.0120583962123013	0.00724563028859009	0.00495391930578369
0.00890562546313843	0.0145715579310012	0.00926096286349293	0.00233055624854936	0.00445056957369524	0.0180454192454344	0.0180027242648505	0.00857595274663668	0.00755819388587932	0.0107214627140758
0.0075597092261896	0.00614505982570673	0.00836631551324701	0.00955249618856255	0.0183726990240336	0.00555438588479429	0.0107647461361536	0.00679603900964897	0.0224341990181646	0.0157402423548495
0.0198673045577414	0.00617894809957726	0.00793404822120634	0.0128518439856739	0.0136588417837303	0.0146040711642479	0.0105800704586122	0.0215907935582876	0.00472956506883238	0.0116429858413159
0.00797216460299664	0.0223186413088059	0.0216103622768817	0.00949056346008596	0.0164874357045541	0.00919273106334761	0.00926129067645813	0.00589981318017122	0.0170213041493911	0.00531240976730264
0.00794182030351793	0.0100883733948044	0.0101221189632487	0.0110424570511977	0.0129113466958506	0.0209011602733094	0.0136689437764358	0.00816874691092523	0.00750297820768856	0.00554787241693627
0.0078377209560143	0.00888344424436064	0.0060806167518992	0.00645672872902872	0.00740834818787022	0.0144966853292805	0.00785476983608143	0.00484064347704918	0.00810426760028125	0.00665808254470421
0.012482137871592	0.00609760599339615	0.00436520345272396	0.0222360763892203	0.0119271478659606	0.00626616777548538	0.0112624292111817	0.00982270971697047	0.00999504433225671	0.00718615486203058
0.0155975185548769	0.00599294077728299	0.00584353663639098	0.0124548184458012	0.00790568341420772	0.0185104685920777	0.0105764140257433	0.00960700822637333	0.0140421510732653	0.0164411912369126
0.0207271727140904	0.00971877223906141	0.0115161626141021	0.0133566487287998	0.00805319259602106	0.00765001336062899	0.0124542767450963	0.0106292177142748	0.0102915630155322	0.0131361364851971
0.00809617518903459	0.00968679317602378	0.0229090908574882	0.0156685757141275	0.0153575273339595	0.0123588780695194	0.00703396521014107	0.0130013195271186	0.0133049403608138	0.00579266662068483
0.0136995439997239	0.00975555261218276	0.0247621559394425	0.00548169705523203	0.00581337670652757	0.0127493651643106	0.0163375183756815	0.00601301447108906	0.0101815980009	0.0162414070486708
0.00713821510343084	0.0113224053304848	0.0105720256726848	0.018245975303468	0.0160954524354251	0.00904621723734162	0.00821280972116297	0.0188466240177346	0.0037977344899138	0.0126815224537102
0.00771881455829287	0.00322833465963103	0.00396558344954258	0.00896848321500758	0.0136130524120072	0.0161958060842951	0.00433399738813293	0.0146425113150952	0.0171814779291678	0.0192482812215137
0.0167955560711986	0.00599546579952282	0.0122631858232298	0.00928605803135287	0.0195129019617797	0.0104379237201127	0.00699642214932475	0.0172932045558488	0.00866142924395137	0.00647853814985699
0.0163982108790627	0.00798189646330932	0.00922684773277027	0.010004517400223	0.00796090862140111	0.00903424864767469	0.0118022804626428	0.00664562624279683	0.0156146759449033	0.0114457390199816
0.0107793223380017	0.00490024999020809	0.00731551725991073	0.0089780479831767	0.00823839547819605	0.00380982127906652	0.00656908628837116	0.0118804525370997	0.0111582176644163	0.00341889039839105
0.00364290110954637	0.00575813275618046	0.00433735805875887	0.0142546927059601	0.00690390428370108	0.00790775601656731	0.00805006314668507	0.0123903909241577	0.00504158347500089	0.00792361582940072
0.0158995318150799	0.00781574729509708	0.0106982263306552	0.00995024127631195	0.00807875798868407	0.00938696353770537	0.0107957364677934	0.01085663796724	0.0119315924630318	0.0129091104284669
0.00898098310060323	0.0154685616758352	0.0174043001105821	0.00440460534143736	0.00934492237704136	0.0130005498915529	0.0100038849356146	0.00589673257239533	0.00394911549685379	0.0091314775265285
0.0086252986194256	0.0202199926026067	0.017181848762009	0.00925401222494732	0.0127438639229941	0.00918306405871626	0.00906492849790935	0.00526293137961869	0.00778287850033737	0.0149265721079834
0.017007584022562	0.0122991635618312	0.0169757700290454	0.00785376056777377	0.00690440855720741	0.0135325549164352	0.00372493812374936	0.013162418504886	0.0225128039385921	0.0119756919701527
